Season,Date,Tournament,Round,Map,Side,Match Duration,Team,Attack/Defend Success?,Offense/Defense/KotH,KotH: Who Captured First?,Player,Hero,Hero swapped From,Swap Location,Start Time,End Time,Time Played,Match Share,Time Played (sec),Duration Calculation Column
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,1,0:08:21,Splyce,No,Offense,,Ninjanick,Lucio,,,4:30:04,4:38:25,0:08:21,100.00%,501,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,1,0:08:21,Splyce,No,Offense,,Pyyyour,D.va,,,4:30:04,4:31:22,0:01:18,15.57%,78,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,1,0:08:21,Splyce,No,Offense,,Shrugger,Genji,,,4:30:04,4:35:51,0:05:47,69.26%,347,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,1,0:08:21,Splyce,No,Offense,,Pyyyour,Ana,D.va,Temple of Anubis First Point,4:31:22,4:36:56,0:05:34,66.67%,334,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,1,0:08:21,NRG,Yes,Defense,,Gods,Winston,McCree,Temple of Anubis Second Point,4:34:01,4:34:45,0:00:44,8.78%,44,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,1,0:08:21,NRG,Yes,Defense,,Enigma,Tracer,Zarya,Temple of Anubis Second Point,4:34:01,4:38:25,0:04:24,52.69%,264,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,1,0:08:21,NRG,Yes,Defense,,Gods,D.va,Winston,Temple of Anubis Second Point,4:34:45,4:38:25,0:03:40,43.91%,220,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,1,0:08:21,Splyce,No,Offense,,Shrugger,Reaper,Genji,Temple of Anubis Second Point,4:35:51,4:38:21,0:02:30,29.94%,150,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,1,0:08:21,Splyce,No,Offense,,Pyyyour,Zenyatta,Ana,Temple of Anubis Second Point,4:36:56,4:38:25,0:01:29,17.76%,89,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,1,0:08:21,Splyce,No,Offense,,Shrugger,Tracer,Reaper,Temple of Anubis Second Point,4:38:21,4:38:25,0:00:04,0.80%,4,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,2,0:02:03,NRG,Yes,Offense,,Dummy,Ana,,,4:40:22,4:42:25,0:02:03,100.00%,123,0:02:03
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,2,0:02:03,NRG,Yes,Offense,,Gods,Reaper,,,4:40:22,4:42:25,0:02:03,100.00%,123,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,2,0:02:03,NRG,Yes,Offense,,Milo,Reinhardt,,,4:40:22,4:42:25,0:02:03,100.00%,123,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,2,0:02:03,NRG,Yes,Offense,,Seagull,Mei,,,4:40:22,4:42:25,0:02:03,100.00%,123,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,2,0:02:03,NRG,Yes,Offense,,Pookz,Lucio,,,4:40:22,4:42:25,0:02:03,100.00%,123,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,2,0:02:03,NRG,Yes,Offense,,Enigma,Zarya,,,4:40:22,4:42:25,0:02:03,100.00%,123,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,2,0:02:03,Splyce,No,Defense,,Syckness,Roadhog,,,4:40:22,4:42:22,0:02:00,97.56%,120,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,2,0:02:03,Splyce,No,Defense,,Clockwork,McCree,,,4:40:22,4:42:25,0:02:03,100.00%,123,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,2,0:02:03,Splyce,No,Defense,,Shaneisghost,Reinhardt,,,4:40:22,4:42:22,0:02:00,97.56%,120,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,2,0:02:03,Splyce,No,Defense,,Ninjanick,Lucio,,,4:40:22,4:42:25,0:02:03,100.00%,123,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,2,0:02:03,Splyce,No,Defense,,Shrugger,Genji,,,4:40:22,4:42:25,0:02:03,100.00%,123,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,2,0:02:03,Splyce,No,Defense,,Pyyyour,Ana,,,4:40:22,4:42:25,0:02:03,100.00%,123,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,2,0:02:03,Splyce,No,Defense,,Shaneisghost,D.va,Reinhardt,Temple of Anubis Second Point,4:42:22,4:42:25,0:00:03,2.44%,3,0:00:00
2,9/25/2016,Overwatch Open,NA Lower Bracket Round 1,Temple of Anubis,2,0:02:03,Splyce,No,Defense,,Syckness,Winston,Roadhog,Temple of Anubis Second Point,4:42:22,4:42:25,0:00:03,2.44%,3,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Night Market,1,0:04:40,Method,No,KotH,Yes,Psychowaffle,Lucio,,,5:11:48,5:16:28,0:04:40,100.00%,280,0:04:40
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Night Market,1,0:04:40,Method,No,KotH,Yes,Ultimawep,Reaper,,,5:11:48,5:16:28,0:04:40,100.00%,280,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Night Market,1,0:04:40,Method,No,KotH,Yes,Roolf,Zenyatta,,,5:11:48,5:16:28,0:04:40,100.00%,280,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Night Market,1,0:04:40,Method,No,KotH,Yes,Exi,Zarya,,,5:11:48,5:16:28,0:04:40,100.00%,280,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Night Market,1,0:04:40,Method,No,KotH,Yes,Snow,Tracer,,,5:11:48,5:16:28,0:04:40,100.00%,280,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Night Market,1,0:04:40,Method,No,KotH,Yes,Krawnnic,Winston,,,5:11:48,5:16:28,0:04:40,100.00%,280,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Night Market,1,0:04:40,Cloud9,Yes,KotH,No,Adam,Lucio,,,5:11:48,5:16:28,0:04:40,100.00%,280,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Night Market,1,0:04:40,Cloud9,Yes,KotH,No,Debett,Winston,,,5:11:48,5:16:28,0:04:40,100.00%,280,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Night Market,1,0:04:40,Cloud9,Yes,KotH,No,Reaver,Reaper,,,5:11:48,5:16:28,0:04:40,100.00%,280,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Night Market,1,0:04:40,Cloud9,Yes,KotH,No,Kyky,Zarya,,,5:11:48,5:16:28,0:04:40,100.00%,280,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Night Market,1,0:04:40,Cloud9,Yes,KotH,No,Grego,Ana,,,5:11:48,5:16:28,0:04:40,100.00%,280,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Night Market,1,0:04:40,Cloud9,Yes,KotH,No,Surefour,Tracer,,,5:11:48,5:16:28,0:04:40,100.00%,280,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,2,0:05:04,Method,No,KotH,Yes,Psychowaffle,Lucio,,,5:17:14,5:22:18,0:05:04,100.00%,304,0:05:04
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,2,0:05:04,Method,No,KotH,Yes,Ultimawep,Reaper,,,5:17:14,5:22:18,0:05:04,100.00%,304,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,2,0:05:04,Method,No,KotH,Yes,Roolf,Zenyatta,,,5:17:14,5:22:18,0:05:04,100.00%,304,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,2,0:05:04,Method,No,KotH,Yes,Exi,Zarya,,,5:17:14,5:22:18,0:05:04,100.00%,304,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,2,0:05:04,Method,No,KotH,Yes,Snow,Tracer,,,5:17:14,5:22:18,0:05:04,100.00%,304,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,2,0:05:04,Method,No,KotH,Yes,Krawnnic,Winston,,,5:17:14,5:22:18,0:05:04,100.00%,304,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,2,0:05:04,Cloud9,Yes,KotH,No,Adam,Lucio,,,5:17:14,5:22:18,0:05:04,100.00%,304,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,2,0:05:04,Cloud9,Yes,KotH,No,Debett,Winston,,,5:17:14,5:22:18,0:05:04,100.00%,304,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,2,0:05:04,Cloud9,Yes,KotH,No,Reaver,Reaper,,,5:17:14,5:22:18,0:05:04,100.00%,304,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,2,0:05:04,Cloud9,Yes,KotH,No,Kyky,Zarya,,,5:17:14,5:22:18,0:05:04,100.00%,304,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,2,0:05:04,Cloud9,Yes,KotH,No,Grego,Zenyatta,,,5:17:14,5:22:18,0:05:04,100.00%,304,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,2,0:05:04,Cloud9,Yes,KotH,No,Surefour,Tracer,,,5:17:14,5:22:18,0:05:04,100.00%,304,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Control Center,3,0:04:03,Method,yes,KotH,No,Psychowaffle,Lucio,,,5:23:05,5:27:08,0:04:03,100.00%,243,0:04:03
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Control Center,3,0:04:03,Method,yes,KotH,No,Ultimawep,Reaper,,,5:23:05,5:27:08,0:04:03,100.00%,243,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Control Center,3,0:04:03,Method,yes,KotH,No,Roolf,Zenyatta,,,5:23:05,5:27:08,0:04:03,100.00%,243,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Control Center,3,0:04:03,Method,yes,KotH,No,Exi,Zarya,,,5:23:05,5:27:08,0:04:03,100.00%,243,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Control Center,3,0:04:03,Method,yes,KotH,No,Snow,Tracer,,,5:23:05,5:27:08,0:04:03,100.00%,243,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Control Center,3,0:04:03,Method,yes,KotH,No,Krawnnic,Winston,,,5:23:05,5:27:08,0:04:03,100.00%,243,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Control Center,3,0:04:03,Cloud9,No,KotH,Yes,Adam,Lucio,,,5:23:05,5:27:08,0:04:03,100.00%,243,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Control Center,3,0:04:03,Cloud9,No,KotH,Yes,Debett,Winston,,,5:23:05,5:27:08,0:04:03,100.00%,243,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Control Center,3,0:04:03,Cloud9,No,KotH,Yes,Reaver,Reaper,,,5:23:05,5:27:08,0:04:03,100.00%,243,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Control Center,3,0:04:03,Cloud9,No,KotH,Yes,Kyky,Zarya,,,5:23:05,5:27:08,0:04:03,100.00%,243,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Control Center,3,0:04:03,Cloud9,No,KotH,Yes,Grego,Ana,,,5:23:05,5:27:08,0:04:03,100.00%,243,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Control Center,3,0:04:03,Cloud9,No,KotH,Yes,Surefour,Tracer,,,5:23:05,5:27:08,0:04:03,100.00%,243,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,4,0:05:32,Method,No,KotH,No,Psychowaffle,Lucio,,,5:27:54,5:33:26,0:05:32,100.00%,332,0:05:32
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,4,0:05:32,Method,No,KotH,No,Ultimawep,Reaper,,,5:27:54,5:33:26,0:05:32,100.00%,332,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,4,0:05:32,Method,No,KotH,No,Roolf,Zenyatta,,,5:27:54,5:33:26,0:05:32,100.00%,332,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,4,0:05:32,Method,No,KotH,No,Exi,Zarya,,,5:27:54,5:33:26,0:05:32,100.00%,332,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,4,0:05:32,Method,No,KotH,No,Snow,Tracer,,,5:27:54,5:33:26,0:05:32,100.00%,332,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,4,0:05:32,Method,No,KotH,No,Krawnnic,Winston,,,5:27:54,5:33:26,0:05:32,100.00%,332,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,4,0:05:32,Cloud9,Yes,KotH,Yes,Adam,Lucio,,,5:27:54,5:33:26,0:05:32,100.00%,332,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,4,0:05:32,Cloud9,Yes,KotH,Yes,Debett,Winston,,,5:27:54,5:33:26,0:05:32,100.00%,332,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,4,0:05:32,Cloud9,Yes,KotH,Yes,Reaver,Reaper,,,5:27:54,5:33:26,0:05:32,100.00%,332,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,4,0:05:32,Cloud9,Yes,KotH,Yes,Kyky,Zarya,,,5:27:54,5:33:26,0:05:32,100.00%,332,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,4,0:05:32,Cloud9,Yes,KotH,Yes,Grego,Zenyatta,,,5:27:54,5:33:26,0:05:32,100.00%,332,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Lijiang Tower - Garden,4,0:05:32,Cloud9,Yes,KotH,Yes,Surefour,Tracer,,,5:27:54,5:33:26,0:05:32,100.00%,332,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Sanctum,1,0:05:21,Method,Yes,KotH,Yes,Psychowaffle,Lucio,,,5:39:10,5:44:31,0:05:21,100.00%,321,0:05:21
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Sanctum,1,0:05:21,Method,Yes,KotH,Yes,Ultimawep,Reaper,,,5:39:10,5:42:45,0:03:35,66.98%,215,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Sanctum,1,0:05:21,Method,Yes,KotH,Yes,Roolf,Zenyatta,,,5:39:10,5:44:31,0:05:21,100.00%,321,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Sanctum,1,0:05:21,Method,Yes,KotH,Yes,Exi,Zarya,,,5:39:10,5:44:31,0:05:21,100.00%,321,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Sanctum,1,0:05:21,Method,Yes,KotH,Yes,Snow,Tracer,,,5:39:10,5:44:31,0:05:21,100.00%,321,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Sanctum,1,0:05:21,Method,Yes,KotH,Yes,Krawnnic,Winston,,,5:39:10,5:44:31,0:05:21,100.00%,321,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Sanctum,1,0:05:21,Cloud9,No,KotH,No,Adam,Lucio,,,5:39:10,5:44:31,0:05:21,100.00%,321,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Sanctum,1,0:05:21,Cloud9,No,KotH,No,Debett,Reinhardt,,,5:39:10,5:44:31,0:05:21,100.00%,321,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Sanctum,1,0:05:21,Cloud9,No,KotH,No,Reaver,Roadhog,,,5:39:10,5:41:09,0:01:59,37.07%,119,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Sanctum,1,0:05:21,Cloud9,No,KotH,No,Kyky,Zarya,,,5:39:10,5:44:31,0:05:21,100.00%,321,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Sanctum,1,0:05:21,Cloud9,No,KotH,No,Grego,Ana,,,5:39:10,5:44:31,0:05:21,100.00%,321,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Sanctum,1,0:05:21,Cloud9,No,KotH,No,Surefour,Reaper,,,5:39:10,5:41:21,0:02:11,40.81%,131,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Sanctum,1,0:05:21,Cloud9,No,KotH,No,Reaver,McCree,Roadhog,,5:41:09,5:44:31,0:03:22,62.93%,202,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Sanctum,1,0:05:21,Cloud9,No,KotH,No,Surefour,Tracer,Reaper,,5:41:21,5:44:31,0:03:10,59.19%,190,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Sanctum,1,0:05:21,Method,Yes,KotH,Yes,Ultimawep,Genji,Reaper,,5:42:45,5:44:31,0:01:46,33.02%,106,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,2,0:03:37,Method,Yes,KotH,No,Psychowaffle,Lucio,,,5:45:19,5:48:56,0:03:37,100.00%,217,0:03:37
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,2,0:03:37,Method,Yes,KotH,No,Ultimawep,Reaper,,,5:45:19,5:48:56,0:03:37,100.00%,217,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,2,0:03:37,Method,Yes,KotH,No,Roolf,Zenyatta,,,5:45:19,5:48:56,0:03:37,100.00%,217,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,2,0:03:37,Method,Yes,KotH,No,Exi,Zarya,,,5:45:19,5:48:56,0:03:37,100.00%,217,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,2,0:03:37,Method,Yes,KotH,No,Snow,Tracer,,,5:45:19,5:48:56,0:03:37,100.00%,217,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,2,0:03:37,Method,Yes,KotH,No,Krawnnic,Winston,,,5:45:19,5:48:56,0:03:37,100.00%,217,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,2,0:03:37,Cloud9,No,KotH,Yes,Adam,Lucio,,,5:45:19,5:48:56,0:03:37,100.00%,217,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,2,0:03:37,Cloud9,No,KotH,Yes,Debett,Winston,,,5:45:19,5:48:56,0:03:37,100.00%,217,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,2,0:03:37,Cloud9,No,KotH,Yes,Reaver,Reaper,,,5:45:19,5:48:56,0:03:37,100.00%,217,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,2,0:03:37,Cloud9,No,KotH,Yes,Kyky,Zarya,,,5:45:19,5:48:56,0:03:37,100.00%,217,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,2,0:03:37,Cloud9,No,KotH,Yes,Grego,Zenyatta,,,5:45:19,5:48:56,0:03:37,100.00%,217,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,2,0:03:37,Cloud9,No,KotH,Yes,Surefour,Tracer,,,5:45:19,5:48:56,0:03:37,100.00%,217,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Village,3,0:04:45,Method,Yes,KotH,No,Psychowaffle,Lucio,,,5:49:43,5:54:28,0:04:45,100.00%,285,0:04:45
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Village,3,0:04:45,Method,Yes,KotH,No,Ultimawep,Reaper,,,5:49:43,5:54:28,0:04:45,100.00%,285,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Village,3,0:04:45,Method,Yes,KotH,No,Roolf,Zenyatta,,,5:49:43,5:54:28,0:04:45,100.00%,285,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Village,3,0:04:45,Method,Yes,KotH,No,Exi,Zarya,,,5:49:43,5:54:28,0:04:45,100.00%,285,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Village,3,0:04:45,Method,Yes,KotH,No,Snow,Tracer,,,5:49:43,5:54:28,0:04:45,100.00%,285,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Village,3,0:04:45,Method,Yes,KotH,No,Krawnnic,Winston,,,5:49:43,5:54:28,0:04:45,100.00%,285,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Village,3,0:04:45,Cloud9,No,KotH,Yes,Adam,Lucio,,,5:49:43,5:54:28,0:04:45,100.00%,285,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Village,3,0:04:45,Cloud9,No,KotH,Yes,Debett,Winston,,,5:49:43,5:54:28,0:04:45,100.00%,285,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Village,3,0:04:45,Cloud9,No,KotH,Yes,Reaver,Reaper,,,5:49:43,5:54:28,0:04:45,100.00%,285,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Village,3,0:04:45,Cloud9,No,KotH,Yes,Kyky,Zarya,,,5:49:43,5:54:28,0:04:45,100.00%,285,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Village,3,0:04:45,Cloud9,No,KotH,Yes,Grego,Zenyatta,,,5:49:43,5:54:28,0:04:45,100.00%,285,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Village,3,0:04:45,Cloud9,No,KotH,Yes,Surefour,Tracer,,,5:49:43,5:54:28,0:04:45,100.00%,285,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,4,0:04:16,Method,Yes,KotH,Yes,Psychowaffle,Lucio,,,5:55:15,5:59:31,0:04:16,100.00%,256,0:04:16
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,4,0:04:16,Method,Yes,KotH,Yes,Ultimawep,Reaper,,,5:55:15,5:59:31,0:04:16,100.00%,256,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,4,0:04:16,Method,Yes,KotH,Yes,Roolf,Zenyatta,,,5:55:15,5:59:31,0:04:16,100.00%,256,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,4,0:04:16,Method,Yes,KotH,Yes,Exi,Zarya,,,5:55:15,5:59:31,0:04:16,100.00%,256,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,4,0:04:16,Method,Yes,KotH,Yes,Snow,Tracer,,,5:55:15,5:59:31,0:04:16,100.00%,256,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,4,0:04:16,Method,Yes,KotH,Yes,Krawnnic,Winston,,,5:55:15,5:59:31,0:04:16,100.00%,256,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,4,0:04:16,Cloud9,No,KotH,No,Adam,Lucio,,,5:55:15,5:59:31,0:04:16,100.00%,256,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,4,0:04:16,Cloud9,No,KotH,No,Debett,Winston,,,5:55:15,5:59:31,0:04:16,100.00%,256,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,4,0:04:16,Cloud9,No,KotH,No,Reaver,Reaper,,,5:55:15,5:59:31,0:04:16,100.00%,256,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,4,0:04:16,Cloud9,No,KotH,No,Kyky,Zarya,,,5:55:15,5:59:31,0:04:16,100.00%,256,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,4,0:04:16,Cloud9,No,KotH,No,Grego,Zenyatta,,,5:55:15,5:59:31,0:04:16,100.00%,256,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Nepal - Temple,4,0:04:16,Cloud9,No,KotH,No,Surefour,Tracer,,,5:55:15,5:59:31,0:04:16,100.00%,256,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Eichenwalde,1,0:08:13,Method,Yes,Defense,,Psychowaffle,Lucio,,,6:04:50,6:13:03,0:08:13,100.00%,493,0:08:13
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Eichenwalde,1,0:08:13,Method,Yes,Defense,,Ultimawep,Mei,,,6:04:50,6:05:53,0:01:03,12.78%,63,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Eichenwalde,1,0:08:13,Method,Yes,Defense,,Roolf,Ana,,,6:04:50,6:13:03,0:08:13,100.00%,493,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Eichenwalde,1,0:08:13,Method,Yes,Defense,,Exi,Roadhog,,,6:04:50,6:05:53,0:01:03,12.78%,63,0:00:00
2,9/25/2016,Overwatch Open,NA Upper Bracket Round 1,Eichenwalde,1,0:08:13,Method,Yes,Defense,,Snow,Reaper,,,6:04:50,6:05:29,0:00:39,7.91%,39,0:00:00
